URL: /documentation
Timestamp: Fri Mar 15 2024 18:24:46 GMT-0700 (Pacific Daylight Time)
::ffff:127.0.0.1 - - [24/Apr/2024:01:31:32 +0000] "GET /directors/Peter%20Jackson HTTP/1.1" 200 65 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:32:28 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:32:54 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:33:11 +0000] "GET /users/Michaela%20Wasson HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:33:15 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:33:16 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:33:43 +0000] "GET /users/2 HTTP/1.1" 404 146 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:34:15 +0000] "GET /users/Jane%20Doe HTTP/1.1" 404 155 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:34:44 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:37:56 +0000] "GET /users/newUser.JoeMe HTTP/1.1" 404 158 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:38:05 +0000] "POST /users/newUser.JoeMe HTTP/1.1" 404 159 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:38:42 +0000] "POST /users/JoeMe HTTP/1.1" 404 151 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [24/Apr/2024:01:38:50 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:38:53 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [24/Apr/2024:01:46:09 +0000] "GET /users/JOhnme HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [25/Apr/2024:01:55:28 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [25/Apr/2024:01:55:48 +0000] "POST /users HTTP/1.1" 500 1230 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:01:56:31 +0000] "POST /users HTTP/1.1" 500 1230 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:01:57:20 +0000] "POST /users HTTP/1.1" 200 15 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:01:58:04 +0000] "POST /users/2 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:01:58:11 +0000] "PUT /users/2 HTTP/1.1" 500 1237 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:08:54 +0000] "GET /users/2 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [25/Apr/2024:02:10:39 +0000] "PUT /users/2 HTTP/1.1" - - "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:30:11 +0000] "POST /users/2/Molly HTTP/1.1" 500 1238 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:34:38 +0000] "POST /users/2/Molly HTTP/1.1" 500 1238 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:34:59 +0000] "POST /users/2/Molly HTTP/1.1" 500 1238 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:36:16 +0000] "POST /users/2 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:36:49 +0000] "POST /users/2 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:37:07 +0000] "POST /users/2 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:37:16 +0000] "POST /users/2 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:38:14 +0000] "POST /users/2/Terminator HTTP/1.1" 500 1238 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:38:49 +0000] "POST /users/2/Terminator HTTP/1.1" 500 1238 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:41:50 +0000] "DELETE /users/1/Inception HTTP/1.1" 500 1202 "-" "PostmanRuntime/7.37.0"
::ffff:127.0.0.1 - - [25/Apr/2024:02:48:06 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [25/Apr/2024:02:48:09 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [26/Apr/2024:00:04:11 +0000] "POST /users HTTP/1.1" 500 1230 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:12:10 +0000] "POST /users HTTP/1.1" 200 15 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:21:08 +0000] "PUT /users/2 HTTP/1.1" 500 1237 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:23:44 +0000] "PUT /users/2 HTTP/1.1" 200 15 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:26:10 +0000] "PUT /users/2/Batman HTTP/1.1" 404 153 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:26:20 +0000] "POST /users/2/Batman HTTP/1.1" 200 14 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:30:07 +0000] "POST /users/2/Batman HTTP/1.1" 200 14 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:30:14 +0000] "DELETE /users/2/Batman HTTP/1.1" 200 15 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:30:46 +0000] "DELETE /users/2 HTTP/1.1" 200 24 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:36:33 +0000] "POST /users/2/Batman HTTP/1.1" 200 14 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:36:44 +0000] "DELETE /users/2/Batman HTTP/1.1" 200 180 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [26/Apr/2024:00:40:57 +0000] "DELETE /users/2 HTTP/1.1" 200 179 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:02:38 +0000] "GET /movies HTTP/1.1" 201 5967 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:05:26 +0000] "GET /movies/Dora%20the%20Explorer HTTP/1.1" 200 618 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:06:16 +0000] "GET /movies/Thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:06:41 +0000] "GET /movies/Jonathan%20Demme HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:07:03 +0000] "GET /movies/Judd%20Apatow HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:07:42 +0000] "GET /movies/Thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [14/May/2024:03:07:50 +0000] "GET /movies/musicals HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [16/May/2024:02:56:30 +0000] "GET /movies HTTP/1.1" 201 5967 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [16/May/2024:02:56:30 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://127.0.0.1:8080/movies" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [16/May/2024:02:57:01 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/May/2024:01:26:26 +0000] "GET /users HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/May/2024:01:26:42 +0000] "GET /movies/Thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:26:52 +0000] "GET /movies/thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:28:44 +0000] "GET /movies/thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:39:52 +0000] "GET /movies/thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:45:07 +0000] "POST /users HTTP/1.1" 201 123 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:46:26 +0000] "PUT /users/damian HTTP/1.1" 200 212 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:47:55 +0000] "PUT /users/miadamian/movies/6636e0b5d7897e437546b79f HTTP/1.1" 404 186 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:48:05 +0000] "POST /users/miadamian/movies/6636e0b5d7897e437546b79f HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:48:32 +0000] "POST /users/miadamian/favmovies/6636e0b5d7897e437546b79f HTTP/1.1" 404 190 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:49:48 +0000] "PUT /users/miadamian/6636e0b5d7897e437546b79f HTTP/1.1" 404 179 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:49:58 +0000] "POST /users/miadamian/6636e0b5d7897e437546b79f HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:51:16 +0000] "POST /users/miadamian/movies/6636e0b5d7897e437546b79f HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:51:26 +0000] "POST /users/miadamian/movies/6636e0b5d7897e437546b79f HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:51:58 +0000] "POST /users/miadamian/movies/6636e198d7897e437546b7a1 HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:53:26 +0000] "POST /users/mia/6636e198d7897e437546b7a1 HTTP/1.1" 200 149 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:54:47 +0000] "POST /users/mia/movies/6636e198d7897e437546b7a1 HTTP/1.1" 200 123 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:57:39 +0000] "GET /users/mia HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/May/2024:01:57:53 +0000] "GET /users/mia HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:01:59:26 +0000] "DELETE /users/mia HTTP/1.1" 200 16 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:00:49 +0000] "GET /movies/genre/thriller HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:00:56 +0000] "GET /movies/genre/animation HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:01:27 +0000] "GET /movies/dude%20morgana HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:02:44 +0000] "GET /movies/genre/musicals HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:03:59 +0000] "GET /movies/musicals HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:10:15 +0000] "GET /movies/musicals HTTP/1.1" 200 4 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:10:26 +0000] "GET /movies/genre/musicals HTTP/1.1" 500 66 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:13:43 +0000] "GET /movies/genre/musicals HTTP/1.1" 500 66 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:16:37 +0000] "GET /movies/genre/musicals HTTP/1.1" 500 66 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:16:53 +0000] "GET /movies/genre/thriller HTTP/1.1" 500 66 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:17:19 +0000] "GET /movies/directors/Dude%20Morgana HTTP/1.1" 200 112 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:18:16 +0000] "GET /movies/genre/musicals HTTP/1.1" 500 66 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:20:31 +0000] "GET /movies HTTP/1.1" 201 5967 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:20:40 +0000] "GET /movies HTTP/1.1" 201 5967 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [19/May/2024:02:21:35 +0000] "GET /movies/genre/Musicals HTTP/1.1" 200 78 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [21/May/2024:01:54:46 +0000] "GET /users/mia HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:54:56 +0000] "GET /users/mia HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:56:41 +0000] "GET /movies HTTP/1.1" 201 5967 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:56:50 +0000] "GET /movies/Musicals HTTP/1.1" 200 4 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:56:55 +0000] "GET /movies/Musicals HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:56:59 +0000] "GET /movies/Musicals HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:57:07 +0000] "GET /movies/genre/Thriller HTTP/1.1" 200 177 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:57:22 +0000] "GET /movies/director/Judd%20Apatow HTTP/1.1" 404 168 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:01:57:33 +0000] "GET /users/damian HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:02:24:21 +0000] "GET /users/damian HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:02:24:30 +0000] "GET /users/miadamian HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:02:24:43 +0000] "GET /documentation HTTP/1.1" 301 193 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [21/May/2024:02:24:43 +0000] "GET /documentation/ HTTP/1.1" 200 3777 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [25/May/2024:01:50:10 +0000] "GET /movies HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:51:15 +0000] "GET /movies/Dora%20the%20Explorer HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:52:57 +0000] "GET /movies/genre/Musicals HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:53:25 +0000] "GET /movies/directors/Judd%20Apatow HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:56:47 +0000] "POST /users HTTP/1.1" 201 149 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:57:41 +0000] "POST /users/req.body.Username HTTP/1.1" 404 163 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:57:56 +0000] "POST /users/damian HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:58:13 +0000] "PUT /users/req.body.Username HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:59:29 +0000] "PUT /users/req.body.Username/6636e198d7897e437546b7a1 HTTP/1.1" 404 187 "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:59:35 +0000] "POST /users/req.body.Username/6636e198d7897e437546b7a1 HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:01:59:43 +0000] "POST /users/req.body.Username/6636e198d7897e437546b7a1 HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:02:00:27 +0000] "POST /users/req.body.Username/movies/6636e198d7897e437546b7a1 HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
::ffff:127.0.0.1 - - [25/May/2024:02:01:00 +0000] "DELETE /users/req.body.Username HTTP/1.1" 401 - "-" "PostmanRuntime/7.39.0"
